artist_id,artist_name,main_genre,tracks_count,genres_count,avg_popularity,max_popularity,avg_danceability,avg_energy,avg_valence,avg_tempo,avg_acousticness,avg_instrumentalness,avg_duration_ms,appeal_score,cost,duration_minutes,is_headliner
154,ENHYPEN,anime,41,1,62.292682926829265,78,0.5909512195121951,0.7841463414634146,0.5829463414634146,125.7639756097561,0.066428,0.024983588292682924,177242.75609756098,67.45549211530306,34121,90,1
155,Van Halen,hard-rock,10,1,68.3,78,0.5014000000000001,0.8592000000000001,0.6066,120.1944,0.1207772,0.081465579,215231.5,67.42611181356835,37984,90,1
156,El Cherry Scom,latin,3,3,60.333333333333336,72,0.8146666666666667,0.8186666666666667,0.6573333333333333,133.016,0.10873333333333333,0.03823666666666666,171678.33333333334,67.37900888845057,34154,90,1
157,Tanir,indie-pop,2,1,55.5,57,0.813,0.937,0.7909999999999999,117.5195,0.24075000000000002,0.001212,198714.5,67.33418379838318,32581,90,1
158,Tyomcha,indie-pop,2,1,55.5,57,0.813,0.937,0.7909999999999999,117.5195,0.24075000000000002,0.001212,198714.5,67.33418379838318,32479,90,1
159,Sabaton,metal,6,2,66.5,69,0.5111666666666667,0.919,0.3273333333333333,106.853,0.011928333333333332,0.0007871766666666665,251030.5,67.30424853185511,37052,90,1
160,Imanbek,edm,9,6,59.55555555555556,87,0.7187777777777778,0.8374444444444444,0.5193333333333334,112.75511111111112,0.05265,0.0012018311111111112,165227.44444444444,67.26811209173282,32821,90,1
161,AronChupa,swedish,5,1,61.8,72,0.8412000000000001,0.7274,0.5974,128.237,0.39849999999999997,0.00146622,165933.6,67.26271552742101,35973,90,1
162,Little Sis Nora,swedish,5,1,61.8,72,0.8412000000000001,0.7274,0.5974,128.237,0.39849999999999997,0.00146622,165933.6,67.26271552742101,35243,90,1
163,Kanika Kapoor,hip-hop,2,2,58.0,64,0.861,0.8420000000000001,0.6519999999999999,133.0105,0.17255,0.033609099999999996,236885.5,67.24939940559948,31885,90,1
164,League of Legends,rock,9,4,67.77777777777777,86,0.649888888888889,0.7372222222222222,0.41711111111111115,121.60944444444443,0.11465222222222222,8.466666666666666e-06,192687.0,67.23412227252778,36943,90,1
165,NCT 127,k-pop,2,1,66.0,69,0.6385000000000001,0.884,0.518,169.4955,0.09179999999999999,0.0,231653.0,67.23387887087611,35137,90,1
166,Giveon,pop,2,1,85.0,86,0.5630000000000001,0.5805,0.5035000000000001,89.55850000000001,0.4225,5.1e-07,198225.5,67.22595923203602,44245,90,1
167,Jaira Burns,k-pop,2,1,72.5,73,0.613,0.778,0.29200000000000004,156.027,0.010435,0.0,204094.0,67.18409069780017,39138,90,1
168,Jaani,pop-film,5,2,64.2,67,0.6836,0.8166,0.6308,94.9242,0.3524,1.4339999999999997e-06,201275.0,67.1448308133751,35782,90,1
169,K/DA,k-pop,3,1,73.0,74,0.6263333333333333,0.73,0.2966666666666667,157.35566666666668,0.01469,0.0,202437.66666666666,67.13433469950203,39907,90,1
170,MAGIC!,reggae,3,1,65.66666666666667,81,0.723,0.7866666666666667,0.8756666666666667,141.35766666666666,0.058133333333333335,0.0,216804.33333333334,67.1328026640406,35167,90,1
171,KR$NA,hip-hop,9,2,56.44444444444444,67,0.847111111111111,0.777888888888889,0.6301111111111112,124.113,0.19465555555555555,3.0777777777777776e-06,254332.22222222222,67.12628649642292,33418,90,1
172,Tanishk Bagchi,pop,37,8,61.08108108108108,82,0.6631891891891892,0.7378648648648648,0.5097837837837839,114.25994594594596,0.28360378378378376,0.003622128378378378,206524.24324324325,67.10715541898828,37518,90,1
173,Bohemia,hip-hop,3,1,66.33333333333333,70,0.6423333333333333,0.8443333333333333,0.5933333333333333,125.949,0.04753333333333334,2.57e-05,268720.6666666667,67.0988717067068,35780,90,1
174,NMIXX,k-pop,2,1,78.5,82,0.47300000000000003,0.7825,0.4565,165.67950000000002,0.0601,2.13e-06,169341.0,67.09710011015045,39518,90,1
175,CNCO,reggaeton,8,4,59.875,73,0.671875,0.8748750000000001,0.668125,107.73175,0.1613125,2.1375e-05,200621.875,67.08913920906224,35349,90,1
176,Valentino Khan,electronic,6,2,55.5,64,0.7771666666666667,0.8863333333333333,0.48733333333333334,129.53216666666665,0.06134683333333333,0.43791116666666663,204554.16666666666,67.06040343512348,31682,90,1
177,Bruce Springsteen,singer-songwriter,3,1,75.33333333333333,78,0.515,0.7799999999999999,0.649,119.80233333333335,0.20029099999999997,0.0099925,225288.66666666666,67.03673109403002,38185,90,1
178,21 Savage,dancehall,4,4,69.75,91,0.758,0.6527499999999999,0.43275,117.7295,0.14428675,1.6049999999999999e-06,202125.5,67.02929311880945,38089,90,1
179,Gur Sidhu,pop,3,1,64.66666666666667,65,0.751,0.777,0.638,136.9656666666667,0.0694,2.0500000000000003e-06,208666.66666666666,67.02818308300098,34431,90,1
180,Nicki Minaj,dance,19,7,61.526315789473685,92,0.7282631578947368,0.7221052631578948,0.5609473684210526,115.54610526315788,0.13442578947368422,0.00017114052631578947,201707.1052631579,67.02385875133818,33215,90,1
181,Masked Wolf,electronic,3,3,65.66666666666667,79,0.6943333333333334,0.8076666666666666,0.57,129.96666666666667,0.12203333333333333,2.18e-06,170043.66666666666,67.0175737408585,36922,90,1
182,Duki,latino,4,1,71.5,83,0.74525,0.6292500000000001,0.43875000000000003,109.24875,0.1709,1.5525e-06,217253.25,67.01048189793252,36581,90,1
183,Neeraj Shridhar,indian,14,3,56.92857142857143,71,0.7510714285714286,0.8151428571428572,0.7530714285714285,119.1467142857143,0.18005142857142856,0.003935756428571429,273739.0,67.00791760207603,32516,90,1
184,6ix9ine,emo,23,1,61.52173913043478,78,0.7386521739130435,0.6962173913043479,0.5064347826086957,122.59721739130434,0.09826173913043477,5.234782608695652e-06,157600.4347826087,66.99216867179983,34280,90,1
185,Neptunica,german,2,1,67.0,69,0.6635,0.8325,0.27349999999999997,144.01,0.11049999999999999,0.0001,148377.0,66.9912852625525,36732,90,1
186,Pedro Capó,latin,6,4,63.666666666666664,74,0.6998333333333333,0.7928333333333333,0.779,143.233,0.2669666666666667,4.185000000000001e-06,194202.16666666666,66.97874210499377,35880,90,1
187,Lisa Mishra,hip-hop,4,3,58.25,66,0.7542500000000001,0.878,0.49375,103.72525,0.21628,6.771750000000001e-05,206643.5,66.96897789788704,34352,90,1
188,Kx5,edm,2,2,68.5,73,0.6445000000000001,0.819,0.132,126.0355,0.0899415,0.018382000000000003,233555.5,66.9610253848149,34967,90,1
189,Eric Singleton,german,2,2,56.5,64,0.7655000000000001,0.9445,0.9664999999999999,118.749,0.01375,0.0449095,201253.0,66.94786147146131,33133,90,1
190,Preme,trance,4,2,58.75,72,0.78025,0.8434999999999999,0.6925,127.50999999999999,0.2722775,1.9625e-06,200629.25,66.9305222646829,35063,90,1
191,DMX,hardcore,9,1,59.888888888888886,74,0.6816666666666666,0.8503333333333333,0.6698888888888889,115.06077777777779,0.06246666666666667,1.1333333333333333e-07,230707.66666666666,66.92345002018851,34317,90,1
192,Real McCoy,techno,2,1,58.5,64,0.7669999999999999,0.903,0.784,128.465,0.045741500000000004,0.004195,240533.0,66.91900219098117,34957,90,1
193,5 Seconds of Summer,dance,4,2,71.75,81,0.58975,0.7595,0.36225,129.29275,0.023325,9.675e-07,219592.5,66.91740667610264,35979,90,1
194,Biscits,deep-house,12,2,53.833333333333336,62,0.7933333333333333,0.8435833333333332,0.6314916666666667,125.984,0.0777125,0.29186504750000003,188985.75,66.84954759543845,32311,90,1
195,ATB,techno,5,2,61.0,79,0.675,0.8736,0.6382,130.4448,0.13649,0.404069256,228408.6,66.81646070627649,35036,90,1
196,Billy Ocean,disco,3,1,67.33333333333333,70,0.6876666666666668,0.773,0.949,125.60833333333333,0.19107,3.34e-05,223813.0,66.81417922965069,40946,90,1
197,The Script,rock,4,1,72.5,80,0.50675,0.81475,0.522,109.15725,0.14632,0.0,222616.25,66.81138958397898,38635,90,1
198,Toploader,british,3,2,65.66666666666667,77,0.6343333333333333,0.8523333333333333,0.8603333333333333,119.427,0.057333333333333326,0.0,232919.66666666666,66.79428146664888,33630,90,1
199,AKLO,soul,2,1,63.5,69,0.648,0.906,0.731,121.9935,0.096,1.895e-06,328463.0,66.77545842673916,35894,90,1
